2,bottle grip
2,index
0,rest
1,rest
2,index
1,thumb
0,rest
2,rest
1,rest
0,rest
0,bottle grip
2,middle
1,middle
2,fist
1,fist
2,middle
2,index
0,open hand
2,middle
4,pinky&ring
1,thumb
0,bottle grip
2,thumb
0,index
1,thumb
2,pinky&ring
2,index
0,bottle grip
1,bottle grip
2,middle
0,pinky&ring
1,thumb
1,rest
1,thumb
1,pinky&ring
1,index
0,pinky&ring
1,rest
2,thumb
0,rest
0,bottle grip
1,index
0,bottle grip
1,middle
2,bottle grip
0,middle
1,fist
1,pinky&ring
1,index
0,open hand
1,thumb
1,index
2,pinky&ring
1,thumb
1,pinky&ring
0,index
3,fist
2,middle
0,pinky&ring
1,thumb
2,middle
0,middle
3,fist
2,middle
1,rest
2,index
6,fist
0,middle
1,bottle grip
1,middle
3,index
4,thumb
1,rest
0,bottle grip
0,middle
0,bottle grip
0,fist
1,fist
0,open hand
0,rest
0,bottle grip
2,open hand
0,rest
3,fist
1,middle
1,pinky&ring
0,thumb
1,bottle grip
2,pinky&ring
0,open hand
2,index
1,pinky&ring
1,open hand
3,middle
1,thumb
1,rest
2,pinky&ring
2,open hand
2,middle
1,bottle grip
1,open hand
1,bottle grip
2,index
2,open hand
2,index
2,rest
1,open hand
2,index
1,pinky&ring
0,bottle grip
0,bottle grip
1,middle
0,index
3,index
0,bottle grip
0,thumb
0,fist
0,fist
0,thumb
2,index
0,pinky&ring
0,rest
0,middle
2,index
1,bottle grip
2,rest
1,thumb
0,bottle grip
3,index
1,bottle grip
1,bottle grip
1,bottle grip
1,fist
1,middle
2,fist
3,pinky&ring
1,rest
1,pinky&ring
2,fist
0,rest
0,middle
2,rest
1,pinky&ring
3,middle
0,bottle grip
2,index
1,rest
0,pinky&ring
0,middle
2,pinky&ring
0,pinky&ring
0,bottle grip
0,middle
2,index
4,open hand
1,index
0,middle
0,middle
1,middle
2,open hand
2,pinky&ring
1,bottle grip
0,index
1,rest
2,pinky&ring
0,thumb
0,fist
2,index
2,rest
0,middle
0,middle
0,index
1,bottle grip
4,fist
1,thumb
1,pinky&ring
0,pinky&ring
0,bottle grip
2,middle
1,bottle grip
3,fist
2,open hand
1,bottle grip
1,thumb
2,pinky&ring
1,thumb
3,pinky&ring
2,index
1,open hand
0,bottle grip
2,index
1,bottle grip
1,bottle grip
0,bottle grip
0,rest
2,pinky&ring
0,rest
0,bottle grip
0,fist
2,open hand
2,index
2,index
2,index
3,middle
4,pinky&ring
1,rest
5,fist
1,bottle grip
5,index
3,open hand
1,pinky&ring
0,open hand
1,open hand
1,rest
3,fist
0,bottle grip
8,fist
1,middle
3,open hand
0,bottle grip
0,bottle grip
1,middle
1,fist
1,middle
1,index
1,open hand
1,open hand
0,middle
7,pinky&ring
0,thumb
4,fist
1,fist
2,index
1,middle
0,index
1,open hand
2,fist
1,index
2,pinky&ring
0,bottle grip
5,thumb
1,open hand
1,thumb
1,open hand
0,middle
2,open hand
5,fist
2,open hand
0,bottle grip
2,index
1,pinky&ring
1,rest
3,fist
1,rest
2,rest
1,fist
0,bottle grip
2,open hand
1,open hand
3,pinky&ring
2,middle
0,rest
0,bottle grip
0,bottle grip
0,open hand
1,pinky&ring
2,index
0,thumb
2,middle
1,rest
1,index
2,fist
1,middle
1,pinky&ring
3,fist
1,pinky&ring
0,pinky&ring
0,open hand
2,fist
1,open hand
1,pinky&ring
1,fist
0,bottle grip
2,middle
2,pinky&ring
3,index
2,open hand
4,middle
1,bottle grip
1,rest
1,pinky&ring
0,rest
0,bottle grip
1,pinky&ring
1,fist
2,index
0,middle
1,bottle grip
0,open hand
1,fist
0,bottle grip
0,rest
0,fist
2,open hand
2,index
2,rest
2,fist
0,thumb
2,open hand
2,open hand
1,open hand
1,pinky&ring
0,middle
2,index
1,open hand
3,middle
0,open hand
2,middle
1,bottle grip
2,open hand
1,thumb
2,index
1,rest
1,index
2,pinky&ring
2,middle
0,bottle grip
2,middle
1,pinky&ring
3,middle
0,thumb
1,index
0,bottle grip
2,index
1,rest
5,fist
1,pinky&ring
1,open hand
0,bottle grip
2,pinky&ring
1,index
0,rest
2,open hand
4,thumb
0,bottle grip
1,pinky&ring
0,rest
6,fist
3,open hand
1,open hand
0,rest
2,pinky&ring
3,fist
4,fist
2,rest
2,thumb
1,thumb
1,rest
2,open hand
0,middle
2,thumb
1,middle
2,rest
1,rest
0,rest
2,index
1,open hand
3,fist
2,index
2,rest
1,open hand
2,pinky&ring
2,index
1,rest
2,middle
1,open hand
1,pinky&ring
3,fist
0,bottle grip
2,middle
1,thumb
1,open hand
1,pinky&ring
1,pinky&ring
0,bottle grip
0,open hand
6,pinky&ring
1,rest
2,fist
1,rest
1,thumb
2,index
1,bottle grip
1,index
0,index
2,thumb
0,pinky&ring
2,middle
0,middle
2,index
0,open hand
0,index
0,index
0,thumb
2,open hand
2,open hand
1,middle
0,bottle grip
0,open hand
0,bottle grip
0,rest
1,open hand
0,thumb
2,pinky&ring
1,middle
0,thumb
2,pinky&ring
2,index
2,rest
2,fist
0,open hand
0,bottle grip
1,rest
1,rest
0,bottle grip
1,rest
1,pinky&ring
2,open hand
0,pinky&ring
1,rest
1,fist
2,pinky&ring
2,middle
1,fist
1,index
1,thumb
0,middle
1,rest
1,pinky&ring
2,rest
0,rest
3,middle
1,middle
2,fist
0,bottle grip
2,fist
0,bottle grip
1,thumb
0,bottle grip
2,pinky&ring
0,index
0,rest
1,middle
2,index
1,open hand
1,index
0,open hand
2,thumb
1,open hand
1,rest
2,open hand
0,thumb
14,fist
1,fist
1,rest
2,index
1,rest
0,rest
1,fist
2,fist
0,bottle grip
1,bottle grip
0,rest
0,middle
2,middle
2,index
3,thumb
2,open hand
1,fist
0,index
3,open hand
0,rest
0,middle
1,middle
2,fist
5,middle
4,middle
2,pinky&ring
0,pinky&ring
0,rest
2,middle
2,middle
2,fist
2,index
2,rest
0,rest
0,rest
2,rest
2,open hand
2,index
2,index
4,index
1,rest
7,fist
1,pinky&ring
2,rest
0,pinky&ring
1,pinky&ring
1,thumb
0,thumb
1,bottle grip
0,bottle grip
1,pinky&ring
0,index
0,bottle grip
2,pinky&ring
0,pinky&ring
2,pinky&ring
2,fist
2,middle
0,bottle grip
3,pinky&ring
4,thumb
2,index
2,index
2,pinky&ring
1,thumb
1,open hand
1,thumb
0,pinky&ring
1,rest
2,middle
2,rest
0,bottle grip
1,thumb
2,rest
1,rest
2,middle
2,pinky&ring
2,open hand
1,open hand
3,thumb
1,middle
4,middle
2,open hand
1,open hand
1,fist
3,thumb
2,fist
1,index
1,fist
2,pinky&ring
2,rest
2,open hand
4,index
1,pinky&ring
0,thumb
0,bottle grip
0,index
1,pinky&ring
2,open hand
0,middle
0,thumb
2,pinky&ring
0,bottle grip
2,thumb
2,fist
1,fist
2,rest
2,pinky&ring
0,thumb
0,fist
1,thumb
2,index
1,middle
1,rest
0,fist
2,open hand
1,open hand
1,rest
1,pinky&ring
1,fist
0,fist
1,middle
1,middle
2,fist
0,bottle grip
2,index
1,open hand
0,middle
2,fist
0,bottle grip
0,fist
1,middle
1,bottle grip
2,pinky&ring
2,thumb
0,bottle grip
3,thumb
2,open hand
0,pinky&ring
1,pinky&ring
1,index
0,pinky&ring
3,pinky&ring
0,index
1,rest
1,rest
1,fist
0,middle
2,pinky&ring
2,rest
0,thumb
2,thumb
2,pinky&ring
1,thumb
2,middle
2,index
0,pinky&ring
0,rest
2,thumb
1,pinky&ring
0,thumb
0,bottle grip
1,rest
0,rest
0,open hand
1,open hand
0,open hand
0,rest
2,index
3,index
0,bottle grip
0,open hand
0,pinky&ring
0,thumb
1,pinky&ring
1,open hand
0,bottle grip
1,open hand
1,fist
2,middle
2,pinky&ring
2,thumb
1,pinky&ring
1,pinky&ring
6,middle
1,rest
2,middle
2,middle
1,bottle grip
2,index
0,middle
3,pinky&ring
2,rest
10,fist
1,middle
4,pinky&ring
2,middle
1,fist
7,fist
2,open hand
0,rest
2,pinky&ring
0,thumb
1,fist
0,bottle grip
2,fist
0,rest
2,index
1,thumb
2,pinky&ring
5,fist
0,pinky&ring
0,open hand
1,pinky&ring
8,fist
2,index
1,bottle grip
0,open hand
0,index
2,fist
2,fist
1,open hand
1,fist
0,rest
2,middle
1,open hand
9,fist
2,index
0,index
1,thumb
3,fist
1,rest
0,rest
2,fist
1,rest
2,thumb
1,middle
0,bottle grip
2,index
1,rest
2,open hand
1,middle
2,index
2,pinky&ring
2,pinky&ring
1,middle
2,middle
2,fist
1,rest
0,middle
2,open hand
1,thumb
2,rest
0,open hand
0,thumb
2,fist
1,fist
2,middle
0,pinky&ring
0,bottle grip
1,middle
2,middle
1,thumb
2,middle
2,index
0,fist
1,index
0,fist
1,middle
0,index
1,index
0,bottle grip
0,bottle grip
0,bottle grip
1,thumb
9,thumb
0,thumb
1,open hand
1,thumb
1,open hand
0,index
9,fist
1,thumb
1,open hand
1,middle
3,fist
1,pinky&ring
2,fist
0,pinky&ring
2,middle
0,pinky&ring
0,fist
1,index
2,middle
2,middle
0,bottle grip
2,middle
1,pinky&ring
0,pinky&ring
3,thumb
2,thumb
0,open hand
2,fist
2,open hand
2,fist
0,bottle grip
0,bottle grip
4,fist
4,fist
2,middle
1,index
0,index
1,pinky&ring
2,fist
0,open hand
0,index
1,open hand
1,middle
0,pinky&ring
0,bottle grip
0,rest
2,thumb
0,bottle grip
0,bottle grip
0,rest
0,open hand
1,thumb
2,thumb
1,rest
1,fist
2,middle
3,thumb
0,middle
2,rest
0,open hand
0,middle
3,thumb
0,pinky&ring
1,open hand
1,middle
2,rest
0,index
0,rest
1,index
2,open hand
0,bottle grip
1,fist
2,pinky&ring
0,rest
3,fist
1,middle
0,middle
1,rest
5,fist
2,index
1,open hand
1,index
1,fist
0,thumb
1,middle
2,rest
1,middle
0,bottle grip
2,thumb
1,index
0,rest
0,bottle grip
0,bottle grip
2,pinky&ring
2,middle
0,open hand
2,pinky&ring
1,middle
2,middle
0,bottle grip
1,thumb
1,rest
1,thumb
1,pinky&ring
0,index
1,bottle grip
0,bottle grip
0,bottle grip
1,thumb
2,rest
3,fist
2,index
0,pinky&ring
1,thumb
1,middle
4,fist
2,index
0,bottle grip
2,thumb
1,open hand
1,rest
0,bottle grip
2,open hand
0,index
2,thumb
0,bottle grip
0,fist
4,pinky&ring
1,index
1,middle
0,open hand
0,bottle grip
0,fist
2,pinky&ring
1,fist
1,pinky&ring
1,open hand
5,fist
2,fist
1,thumb
1,thumb
1,index
1,middle
0,fist
4,fist
1,rest
0,bottle grip
0,fist
4,pinky&ring
1,rest
4,fist
0,bottle grip
2,fist
2,middle
0,thumb
2,middle
1,rest
0,middle
1,thumb
1,open hand
0,rest
0,open hand
0,bottle grip
0,pinky&ring
1,thumb
1,fist
0,bottle grip
0,fist
0,index
1,open hand
2,open hand
1,bottle grip
3,thumb
2,fist
0,pinky&ring
1,thumb
1,pinky&ring
3,index
2,open hand
1,thumb
2,index
0,middle
1,rest
0,rest
0,bottle grip
5,thumb
1,open hand
2,middle
1,rest
2,open hand
0,rest
1,open hand
1,middle
0,open hand
1,rest
2,thumb
1,thumb
1,middle
1,index
0,index
1,pinky&ring
0,pinky&ring
0,pinky&ring
2,thumb
2,index
2,fist
0,middle
0,open hand
0,rest
0,bottle grip
1,index
2,index
0,index
0,fist
2,thumb
3,index
0,bottle grip
2,pinky&ring
2,pinky&ring
3,pinky&ring
1,middle
0,rest
1,thumb
4,fist
1,fist
2,thumb
2,rest
1,fist
5,open hand
1,open hand
0,bottle grip
0,bottle grip
2,middle
1,fist
0,middle
2,index
1,thumb
1,open hand
0,thumb
2,pinky&ring
0,rest
1,thumb
1,rest
0,open hand
1,open hand
3,fist
1,thumb
1,rest
0,bottle grip
2,index
1,pinky&ring
1,index
1,middle
0,middle
1,fist
0,open hand
0,bottle grip
5,fist
2,bottle grip
2,open hand
1,thumb
1,rest
2,thumb
1,thumb
1,open hand
1,open hand
2,index
2,thumb
1,middle
1,rest
0,rest
2,rest
2,pinky&ring
1,thumb
2,pinky&ring
1,thumb
1,open hand
4,fist
2,pinky&ring
1,fist
2,thumb
2,pinky&ring
2,middle
1,thumb
2,pinky&ring
0,thumb
2,index
0,open hand
1,pinky&ring
4,middle
1,fist
1,open hand
1,middle
2,pinky&ring
1,pinky&ring
2,pinky&ring
0,rest
2,open hand
2,pinky&ring
1,rest
2,index
0,bottle grip
3,fist
1,open hand
0,bottle grip
2,open hand
0,open hand
1,thumb
0,bottle grip
0,rest
2,open hand
1,fist
1,pinky&ring
1,fist
5,pinky&ring
1,rest
1,open hand
1,index
2,fist
1,middle
1,middle
1,pinky&ring
2,thumb
0,bottle grip
1,pinky&ring
1,open hand
1,fist
0,open hand
2,open hand
0,index
0,bottle grip
1,pinky&ring
1,rest
2,index
2,fist
0,bottle grip
1,index
0,bottle grip
0,open hand
0,middle
1,bottle grip
0,bottle grip
1,pinky&ring
1,pinky&ring
1,thumb
1,open hand
2,index
1,rest
2,rest
0,middle
2,thumb
0,thumb
1,open hand
2,pinky&ring
2,pinky&ring
7,fist
1,rest
0,open hand
0,open hand
3,index
1,thumb
0,bottle grip
2,fist
3,middle
1,open hand
0,index
1,index
0,rest
2,rest
2,fist
1,index
2,rest
1,pinky&ring
1,rest
0,open hand
1,pinky&ring
4,pinky&ring
1,open hand
2,open hand
2,middle
0,fist
1,rest
1,bottle grip
2,index
1,pinky&ring
2,open hand
0,open hand
0,bottle grip
2,middle
0,index
1,bottle grip
0,middle
0,pinky&ring
1,index
5,open hand
0,thumb
1,rest
0,middle
0,open hand
0,index
1,fist
1,index
1,middle
0,fist
1,open hand
1,thumb
1,thumb
2,open hand
1,open hand
2,thumb
2,pinky&ring
2,pinky&ring
1,rest
0,pinky&ring
1,fist
2,index
1,open hand
2,middle
3,pinky&ring
2,rest
1,thumb
0,bottle grip
1,pinky&ring
2,index
1,open hand
2,fist
2,open hand
1,pinky&ring
6,fist
1,fist
3,index
2,open hand
0,rest
0,bottle grip
2,middle
1,middle
1,open hand
0,fist
0,bottle grip
1,pinky&ring
1,rest
2,thumb
1,middle
1,index
1,thumb
3,fist
0,bottle grip
1,thumb
2,fist
0,rest
2,fist
1,fist
2,pinky&ring
1,pinky&ring
1,middle
1,thumb
0,rest
0,middle
1,index
2,pinky&ring
2,index
0,index
0,open hand
0,fist
2,index
2,index
2,index
1,rest
0,bottle grip
2,thumb
0,middle
0,bottle grip
0,bottle grip
0,bottle grip
0,bottle grip
2,thumb
0,bottle grip
1,pinky&ring
1,rest
2,pinky&ring
3,pinky&ring
2,pinky&ring
2,fist
1,rest
2,fist
1,rest
1,bottle grip
2,pinky&ring
1,fist
2,thumb
0,middle
2,thumb
0,middle
2,pinky&ring
0,open hand
1,middle
0,bottle grip
0,bottle grip
2,index
1,pinky&ring
1,open hand
1,bottle grip
0,bottle grip
0,bottle grip
0,rest
0,bottle grip
0,bottle grip
2,fist
1,fist
1,thumb
2,fist
1,thumb
2,index
0,bottle grip
2,middle
2,rest
1,fist
3,thumb
2,index
0,thumb
1,index
1,fist
2,fist
2,open hand
2,middle
3,index
0,open hand
2,thumb
4,pinky&ring
1,thumb
1,open hand
2,pinky&ring
0,bottle grip
1,thumb
2,open hand
0,bottle grip
1,pinky&ring
5,fist
5,thumb
2,fist
1,thumb
1,pinky&ring
2,open hand
2,middle
1,index
2,fist
1,index
2,fist
2,pinky&ring
2,open hand
2,thumb
6,fist
0,open hand
2,pinky&ring
1,open hand
3,fist
1,pinky&ring
1,open hand
2,rest
4,fist
1,pinky&ring
1,middle
1,index
0,bottle grip
4,middle
1,pinky&ring
1,pinky&ring
0,open hand
1,rest
1,index
0,open hand
2,rest
4,pinky&ring
4,index
1,rest
0,bottle grip
1,rest
0,thumb
0,pinky&ring
2,middle
2,fist
1,thumb
1,pinky&ring
0,pinky&ring
2,rest
1,rest
0,open hand
2,thumb
0,bottle grip
0,middle
1,pinky&ring
1,pinky&ring
1,index
1,pinky&ring
3,index
1,middle
1,middle
2,middle
1,thumb
5,fist
0,bottle grip
1,fist
0,open hand
2,fist
1,index
2,open hand
0,open hand
1,index
2,fist
0,bottle grip
0,thumb
2,open hand
1,index
0,middle
2,pinky&ring
0,bottle grip
0,open hand
0,index
1,fist
0,bottle grip
3,thumb
0,bottle grip
1,rest
1,fist
0,rest
1,middle
0,bottle grip
5,fist
1,rest
2,middle
0,thumb
4,pinky&ring
3,fist
1,pinky&ring
0,open hand
1,index
2,pinky&ring
3,thumb
0,open hand
1,thumb
2,thumb
2,fist
0,middle
0,pinky&ring
2,pinky&ring
1,bottle grip
2,middle
1,fist
2,thumb
0,bottle grip
2,index
2,index
2,fist
0,thumb
0,bottle grip
1,rest
1,thumb
2,open hand
1,middle
1,fist
1,pinky&ring
0,bottle grip
0,bottle grip
2,fist
1,bottle grip
0,middle
1,fist
2,open hand
1,open hand
0,fist
2,middle
1,thumb
1,thumb
0,bottle grip
0,pinky&ring
0,bottle grip
2,open hand
0,bottle grip
2,rest
0,thumb
0,middle
0,thumb
2,fist
0,fist
1,rest
1,fist
0,middle
5,fist
1,thumb
1,rest
2,rest
1,fist
1,middle
1,open hand
2,pinky&ring
1,index
2,pinky&ring
0,middle
2,open hand
0,fist
1,open hand
3,index
1,bottle grip
1,rest
2,pinky&ring
1,middle
0,open hand
0,rest
1,pinky&ring
1,index
2,thumb
0,open hand
2,fist
4,index
2,rest
0,index
1,index
0,bottle grip
2,middle
1,rest
2,index
2,middle
0,thumb
1,open hand
0,bottle grip
0,rest
2,pinky&ring
0,fist
1,index
0,open hand
1,pinky&ring
1,rest
0,rest
2,index
0,pinky&ring
1,rest
1,thumb
0,open hand
1,open hand
1,open hand
3,pinky&ring
2,open hand
1,bottle grip
2,index
1,pinky&ring
2,thumb
2,thumb
2,index
1,middle
2,thumb
1,middle
2,fist
2,middle
2,pinky&ring
1,rest
0,pinky&ring
1,bottle grip
1,open hand
2,thumb
0,thumb
0,index
2,fist
0,index
1,pinky&ring
1,fist
2,pinky&ring
2,index
0,bottle grip
1,fist
1,thumb
1,rest
0,bottle grip
1,thumb
1,thumb
0,bottle grip
0,fist
2,pinky&ring
0,open hand
0,thumb
1,rest
2,middle
0,rest
1,pinky&ring
1,rest
0,open hand
1,middle
0,thumb
1,open hand
0,bottle grip
6,fist
3,middle
1,thumb
2,index
0,middle
0,thumb
4,thumb
2,open hand
0,open hand
1,rest
1,open hand
1,open hand
0,fist
2,index
2,rest
0,index
2,fist
0,index
0,open hand
1,middle
1,index
1,fist
1,pinky&ring
0,open hand
1,rest
0,pinky&ring
3,middle
0,middle
2,thumb
0,index
1,thumb
1,thumb
0,middle
0,bottle grip
0,open hand
1,middle
0,middle
1,rest
0,thumb
2,middle
0,index
0,fist
3,index
0,bottle grip
1,pinky&ring
3,index
1,rest
3,index
2,rest
1,index
0,middle
1,rest
2,index
2,fist
0,pinky&ring
0,index
2,fist
2,middle
0,bottle grip
0,open hand
2,open hand
2,open hand
2,fist
1,pinky&ring
2,open hand
0,rest
0,bottle grip
0,open hand
0,fist
1,rest
1,thumb
1,bottle grip
0,open hand
2,pinky&ring
1,index
4,middle
1,thumb
2,fist
0,bottle grip
0,pinky&ring
1,index
1,open hand
4,index
0,pinky&ring
0,rest
1,open hand
1,bottle grip
1,rest
3,fist
2,fist
1,pinky&ring
2,pinky&ring
2,index
0,thumb
0,bottle grip
2,pinky&ring
1,pinky&ring
0,bottle grip
1,pinky&ring
0,open hand
2,thumb
1,open hand
2,rest
3,index
2,rest
1,fist
2,middle
2,fist
1,pinky&ring
1,pinky&ring
1,middle
1,middle
2,index
0,rest
0,middle
1,fist
2,open hand
0,rest
1,pinky&ring
1,bottle grip
2,thumb
1,index
0,rest
1,rest
1,rest
0,bottle grip
1,fist
0,thumb
0,thumb
2,pinky&ring
0,index
2,middle
1,bottle grip
1,middle
2,open hand
0,bottle grip
0,open hand
2,rest
0,middle
1,pinky&ring
0,fist
2,thumb
3,middle
2,rest
3,fist
0,bottle grip
0,bottle grip
0,rest
2,index
2,fist
1,pinky&ring
2,thumb
1,thumb
1,open hand
0,open hand
1,middle
1,pinky&ring
0,rest
0,middle
0,thumb
0,thumb
1,middle
5,middle
0,bottle grip
3,middle
0,middle
1,middle
2,fist
2,open hand
0,middle
0,bottle grip
1,thumb
2,open hand
2,middle
0,index
1,bottle grip
2,middle
2,fist
0,pinky&ring
0,bottle grip
1,fist
0,bottle grip
0,thumb
2,fist
2,middle
1,open hand
2,index
0,open hand
0,middle
0,open hand
1,middle
1,pinky&ring
0,bottle grip
0,rest
1,pinky&ring
0,fist
2,index
2,pinky&ring
1,pinky&ring
1,thumb
1,bottle grip
2,thumb
1,fist
1,index
2,pinky&ring
1,thumb
3,fist
1,thumb
1,rest
3,thumb
1,open hand
3,index
2,pinky&ring
1,rest
0,fist
3,index
0,fist
1,fist
0,pinky&ring
1,index
2,open hand
3,open hand
2,fist
1,pinky&ring
0,index
1,rest
0,thumb
4,middle
2,thumb
1,pinky&ring
2,middle
0,index
1,fist
1,fist
1,open hand
2,middle
0,index
0,rest
1,pinky&ring
1,pinky&ring
1,rest
1,thumb
1,thumb
1,bottle grip
1,open hand
0,bottle grip
2,thumb
1,rest
0,fist
1,thumb
1,rest
1,index
1,open hand
0,fist
3,fist
0,thumb
1,bottle grip
0,bottle grip
0,index
0,thumb
1,rest
2,rest
2,pinky&ring
0,rest
1,rest
1,middle
0,fist
0,bottle grip
2,fist
3,fist
1,thumb
0,middle
0,fist
1,bottle grip
0,thumb
2,index
2,pinky&ring
0,middle
1,index
1,open hand
1,thumb
1,open hand
0,middle
0,thumb
1,rest
1,pinky&ring
0,bottle grip
1,open hand
0,middle
3,index
0,open hand
0,index
0,open hand
0,open hand
2,thumb
0,pinky&ring
2,index
1,pinky&ring
1,open hand
0,bottle grip
1,rest
2,open hand
2,index
2,open hand
5,index
4,pinky&ring
0,fist
0,open hand
0,pinky&ring
0,bottle grip
0,open hand
1,fist
2,middle
0,bottle grip
3,fist
2,middle
1,rest
0,open hand
2,middle
0,rest
1,open hand
2,thumb
5,middle
1,thumb
4,fist
2,pinky&ring
2,thumb
1,rest
1,rest
1,index
1,thumb
0,thumb
3,thumb
0,bottle grip
1,middle
1,middle
0,rest
0,thumb
0,middle
0,open hand
1,index
2,rest
0,middle
2,thumb
1,open hand
0,bottle grip
1,open hand
2,thumb
1,pinky&ring
1,rest
0,pinky&ring
0,bottle grip
2,index
1,open hand
0,open hand
1,thumb
1,open hand
1,thumb
2,open hand
2,index
0,bottle grip
2,rest
0,open hand
1,rest
1,fist
1,rest
0,index
0,bottle grip
1,pinky&ring
0,index
4,thumb
0,open hand
1,rest
0,bottle grip
0,open hand
2,pinky&ring
1,rest
1,fist
2,fist
4,index
0,middle
2,open hand
0,pinky&ring
1,index
0,bottle grip
0,middle
2,open hand
0,rest
2,index
3,fist
1,bottle grip
2,open hand
2,thumb
2,thumb
0,bottle grip
0,open hand
2,middle
1,open hand
2,fist
0,bottle grip
2,open hand
0,bottle grip
4,fist
0,bottle grip
2,fist
2,thumb
0,fist
0,bottle grip
2,pinky&ring
0,pinky&ring
2,fist
3,index
2,index
0,open hand
0,middle
2,pinky&ring
1,middle
5,middle
2,index
0,bottle grip
0,bottle grip
2,middle
1,middle
1,open hand
0,middle
1,bottle grip
0,bottle grip
2,fist
1,rest
0,thumb
0,rest
2,middle
2,pinky&ring
2,index
1,thumb
0,pinky&ring
1,thumb
1,middle
1,open hand
9,fist
2,index
2,index
1,open hand
1,fist
1,fist
1,fist
2,thumb
2,pinky&ring
0,rest
2,index
1,thumb
5,thumb
0,fist
3,fist
0,thumb
1,rest
1,thumb
3,index
0,open hand
